,Date,User,Tweet
317,2022-09-10 13:57:07+00:00,tsaniaaku,"[STUDENT DAY 2022: ARUNIKA BEROPINI]

“Karena kita bukan objek seksual mari kita lawan kekerasan dan pelecehan seksual”

Halo Semua!! Perkenalkan Saya Tsania Nazwa Hafiya Mahasiswa Departemen Ilmu Komunikasi
Sebagai Mahasiswa Fakultas Ilmu Sosial Universitas Negeri Malang, https://t.co/2U5Is2Sdq0"
318,2022-09-10 13:50:08+00:00,wiiideewww,"menurut saya tindak kekerasan kasus pelecehan seksual di lingkungan universitas ini bukan hal sepele lagi kasus ini harus segera ditindaklanjuti dengan memberi sanksi administratif, hingga pemecatan dan pemberhentian tetap. Dengan pemberian sanksi yang tegas,"
319,2022-09-10 13:44:17+00:00,Frayygy,"[STUDENT DAY 2022: ARUNIKA BEROPINI]
Halo Semua!! Saya Ifrayoga R.P Mahasiswa Departemen Geografi 
Sebagai Mahasiswa Fakultas Ilmu Sosial Universitas Negeri Malang, menurut saya Pelecehan Seksual tidak boleh dianggap remeh, karena merdeka itu, bebas dari Pelecehan seksual https://t.co/m4DkUds7bQ"
320,2022-09-10 13:43:03+00:00,febyanasf,"Sebagai Mahasiswa Fakultas Ilmu Sosial Universitas Negeri Malang, menurut saya pelecehan seksual sangat tidak mermoral karena dapat merugikan pihak korban seperti menimbulkan rasa trauma,selain bisa mengakibatkan setres atau depresi."
321,2022-09-10 13:29:36+00:00,jelitaerwin1,"menurut saya Kasus kekerasan seksual bukan merupakan kasus yang baru, mirisnya pelecehan seksual juga terjadi dalam lingkungan pendidikan seperti universitas. Selain tidak adanya regulasi sebagai payung hukum yang mengatur proses penanganan kasus kekerasan seksual, menjadi salah"
322,2022-09-10 13:26:12+00:00,var3801,"Sebagai Mahasiswa Fakultas Ilmu Sosial Universitas Negeri Malang, menurut saya Pelecehan seksual adalah tindakan kriminal yang sangat buruk dan tentu saja hal ini pasti menyebabkan traumatis tersendiri bagi para korbannya 
Hidup Mahasiswa!!"
323,2022-09-10 12:43:35+00:00,xysinsc,"[STUDENT DAY 2022: ARUNIKA BEROPINI]

Halo Semua!! Perkenalkan Saya Khanisya Mahasiswa Departemen Sosiologi 
Sebagai Mahasiswa Fakultas Ilmu Sosial Universitas Negeri Malang, menurut saya masih banyak kampus yg kurang sigap dalam menangani kasus pelecehan seksual. https://t.co/Wls1uFudkA"
324,2022-09-10 12:16:22+00:00,xmsbx6_,"menurut saya, tindak pelecehan seksual tidak memandang bulu, baik siapa yang berisiko menjadi korban maupun siapa yang menjadi pelaku. Dan untuk mencegah agar tidak terjadi lagi tindak pelecehan seksual di lingkungan universitas,"
325,2022-09-10 11:35:30+00:00,GPradeta,"di sorotimahasiswanya dilansir dari https://t.co/CM91GyVoPw, telah terjadi kasus pelecehan seksual yang dilakukan oleh oknum dosen (DA) dari Fakultas Teknik salah satu Universitas yang berada di Jakarta kepada belasan mahasiswinya. Kampus yang seharusnya menjadi tempat untuk"
326,2022-09-09 13:48:24+00:00,egajalaludin,Oknum Dosen Universitas Bina Bangsa Diduga Lakukan Penyekapan dan Pelecehan Seksual Terhadap 2 Calon Mahasiswi https://t.co/SSYJEWzSvO via @KupasMerdeka @Kemdikbud_RI @lldiktiwilayah4
327,2022-09-09 08:47:56+00:00,Kendarinformasi,"Usai ditetapkan sebagai tersangka atas kasus pelecehan seksual, oknum guru besar Universitas Halu Oleo (UHO), Prof B (62) di nonjob selama 6 bulan dari tugas-tugas akademik.

https://t.co/StqJWrub20"
328,2022-09-07 02:18:33+00:00,freakinweakguy,"fenomena akun ig yg ngeposting manusia cabul di universitas jujur menarik, soalnya pada akhirnya ada gerakan penyadaran ttg terkait pelecehan seksual+agar pelaku kena sanksi sosial"
329,2022-09-07 00:37:41+00:00,kochenglokal,"@ginjalbanteng @i9979s @txtdrmahasiswa Loh, emangnya mereka ga tunduk dari mana? Perasaan akun itu share kalo udah selesai penyelidikan kasusnya dari universitas.

Sebagai penyintas pelecehan seksual, gue dukung sih. Kalaupun ga bs dihukum secara resmi, setidaknya orang-orang bisa tau kalo pelaku memang cabul."
330,2022-09-06 14:21:53+00:00,himami03,"Assalamualaikum Wr.Wb
Saya M. Laiq Himami dari fakultas Vokasi Universitas Brawijaya. Saya ingin menyampaikan opini tentang ""Pelecehan Seksual Siswa SPI Kota Batu"".
#Adicitta60 #MabaUB2022 #RAJABrawijaya2022 #KitaSatuBrawijaya #UniversitasBrawijaya #AnalisisStudiKasus https://t.co/EuCrF0QJGO"
331,2022-09-06 06:26:18+00:00,Muhamma63708124,Saya selaku mahasiswa Universitas Brawija menolak keras adanya kasus pelecehan seksual dan saya meminta keadilan untuk menghukum seberat beratnya pelaku korban pelecehan seksual yang terjadi di Indonesia.
332,2022-09-06 05:36:39+00:00,bekasikinian,"Mahasiswa di Universitas Diponegoro Lakukan Pelecehan Seksual dengan Mahasiswa Lain. #bekasi #bekasikinian 

https://t.co/iP5ChQZPen"
333,2022-09-05 14:29:03+00:00,jpnncom,Pakar hukum pidana Universitas Trisakti Abdul Fickar Hadjar mengomentari soal LPSK yang menemukan kejanggalan pelecehan seksual Putri Candrawathi #PutriChandrawathi https://t.co/5Cq4YbWbBT
334,2022-09-05 11:26:29+00:00,mettaalae,@sbmptnfess Emg bagusnya buat para pelaku pelecehan seksual ini mukanya di jadiin baliho trus pajang depan universitas sih.
335,2022-09-05 05:35:00+00:00,SmthNotFound,"@aywoncu_ @undipmenfess sebenernya pola pikir gini sih yang harus diubah, universitas yang baik bukan universitas yang paling sedikit kasus pelecehan seksual tapi universitas yang paling terbuka dengan kasus pelecehan seksualnya untuk dituntaskan. bukan yang nutup nutupin"
336,2022-09-05 04:58:42+00:00,univ_syiahkuala,Kementrian Pendidikan dan Kebudayaan RI menerbitkan Permendikbud No. 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual di lingkungan perguruan tinggi sebagai bentuk nyata perlindungan kepada warga universitas akan pelecehan dan kekerasan seksual yang marak terjadi https://t.co/8eU1dvL6le
337,2022-09-05 04:29:52+00:00,Kendarinformasi,"Kasus dugaan pelecehan seksual yang dilakukan oleh oknum dosen Fakultas Keguruan dan Ilmu Pendidikan (FKIP) Universitas Halu Oleo (UHO), Prof B terhadap salah seorang mahasiswinya telah memasuki babak.

https://t.co/Y4QaqD0YDD"
338,2022-09-05 03:28:56+00:00,lohorin,"Universitas Brawijaya, prodi Pariwisata. 
Nah jadi hari ini aku mau bagi-bagi informasi dan cerita-cerita dikit lah ya ke temen-temen semua tentang kasus pelecehan seksual yang terjadi di SMA Selamat Pagi Indonesia. Nah tapi sebelum membahas lebih lanjut tentang kasus ini-"
339,2022-09-04 13:58:26+00:00,fadillah__indah,Hai-Haii !!! 😊 Perkenalkan nama saya Fadillah Indah dari Fakultas Ilmu Administrasi Universitas Brawijaya.Pada thread ini saya akan memberikan opini pribadi saya mengenai salah satu kasus pelecehan seksual yang terjadi di SMA SPI.
340,2022-09-03 13:56:46+00:00,ibnkhaqim,"Nah pandangan saya terhadap kasus ini, miris. Miris dengan kenyataan bahwa di dunia pendidikan pun masih tidak aman untuk para siswa belajar. Di lingkungan sekolah, lingkungan pesantren, bahkan lingkungan universitas pun masih ada kasus kasus pelecehan seksual seperti ini."
341,2022-09-03 08:33:42+00:00,Kendarinformasi,"Oknum dosen di Fakultas Keguruan dan Ilmu Pendidikan (FKIP) Universitas Halu Oleo (UHO) Kendari yang diadukan mahasiswi atas dugaan kasus pelecehan seksual buka suara, Sabtu (3/9/2022).

https://t.co/yjpHiQBb3U"
342,2022-09-03 03:57:18+00:00,Kendarinformasi,"Seorang mahasiswi Fakultas Keguruan dan Ilmu Pendidikan (FKIP), Universitas Halu Oleo (UHO) inisial PE (20) yang menjadi korban dugaan pelecehan seksual oleh dosennya inisial AS juga melakukan pengaduan ke Rektor, Muh. Zamrun Firihu, Jumat (2/9/2022).

https://t.co/LpJoDTU6mw"
343,2022-09-02 17:05:55+00:00,Loosergurl_af,Miris dari sana sini denger kabar pelecehan seksual di kalangan universitas.
344,2022-09-02 16:48:22+00:00,Firmansyah_Adv,"Belajar tentang ""Relasi Kuasa Didalam Dugaan Pelecehan Seksual (Kekerasan Seksual)"" bersama Prof. Sulistyowati Irianto, Guru Besar Universitas Indonesia, Dosen/Pengajar : Gender dan Hukum.

@KompasTV @Rosianna766Hi 
@KomnasPerempuan @KomnasHAM 
@kompolnas_ri @PolhukamRI https://t.co/wCwCqIQ5Xb"
345,2022-09-02 09:40:06+00:00,Kendarinformasi,"Hasil pemeriksaan oknum guru besar di Universitas Halu Oleo (UHO) inisial Prof B (62) tekait kasus pelecehan seksual terhadap mahasiswi inisial R (20) bakal dikirim ke Kemendikbud Ristek RI. Hal itu disampaikan oleh Rektor UHO, Muh. Zamrun Firihu.

https://t.co/G7B6AFgVLU"
346,2022-08-30 05:21:33+00:00,LPMGSUNSRI,Kontroversi Pemotongan Masa Tahanan terhadap Oknum Dosen Cabul Unsri.: Putusan Pengadilan Tinggi (PT) Palembang memotong masa tahanan oknum dosen Fakultas Ekonomi Universitas Sriwijaya (FE Unsri) yang terlibat kasus pelecehan seksual kepada… https://t.co/8AV3gXZQuh Berita Unsri
347,2022-08-29 16:41:08+00:00,merdekadotcom,Dosen Universitas Mulawarman Diduga Lakukan Pelecehan Seksual terhadap 3 Mahasiswi https://t.co/GyALWzZAfp
348,2022-08-29 16:14:45+00:00,aelninta,"Halo, nama saya Elma Eninta mahasiswa baru Universitas Brawijaya, Cluster 42, Kelompok 990. Dalam utas ini, saya akan membahas Pelecehan Seksual Siswa SPI Kota Batu. 

Menurut kamus besar Bahasa Indonesia (2022) pengertian pelecehan seksual adalah pelecehan yang berupa—"
349,2022-08-28 15:09:26+00:00,adeliviaregita,"Pelecehan Seksual Siswa SPI Kota Batu
Hai, saya  Adelivia dari Fakultas Vokasi Universitas Brawijaya, Malang. Bicara tentang  Malang, teringat dengan kasus pelecehan seksual siswa SPI Kota Batu. So, yaa mari kita tuangkan kasus tersebut disini."
350,2022-08-26 13:45:15+00:00,brndwilson,"Hallo semuanya, good to be back here. wassupp. Anyone miss meehhh? Jadi Perkenalkan saya Bernard Wilson dari Fakultas Ilmu Komputer Universitas Brawijaya, yang dimana kali ini kita akan mengulik atau membahas mengenai permasalah pelecehan seksual yang terjadi belakang ini."
351,2022-08-25 15:55:26+00:00,ikofurqonmas,"Waduh kok bisa..
TERDAKWA PELECEHAN SEKSUAL DI UNIVERSITAS RIAU DIBEBASKAN Dosen pelaku kekerasan seksual mahasiswi,geram atas putusan tersebut. LAWAN KEKERASAN SEKSUAL!#pergerakanindonesiauntuksemua #unri #fisip #lawankekerasan #vonisbebas https://t.co/vJMpRn1YRx https://t.co/qnz6x8fUFn"
352,2022-08-24 20:54:52+00:00,KthJkXo,"Hai gais saya adalah salah satu mahasiswa baru Universitas Brawijaya di kota Malang. Seperti yang ditugaskan dalam ospek disini aku akan membahas tentang kasus pelecehan seksual siswa SPI di Kota Batu. Oke, cerita ini berawal dari seorang siswi yang diduga menjadi korban"
353,2022-08-24 16:44:48+00:00,zulzaman_gmni,"Uji Publik Pansel Satgas ""PENCEGAHAN DAN PENANGANAN KEKERASAN SEKSUAL"" di Lingkungan Universitas Halu Oleo. 

Stop pelecehan dan Kekerasan seksual di perguruan tinggi.

#kampusmerdeka https://t.co/wBOCG0Uyl7"
354,2022-08-24 07:30:38+00:00,Kendarinformasi,"Usai menjalani pemeriksaan sebagai tersangka dalam kasus pelecehan seksual, oknum dosen Fakultas Keguruan dan Ilmu Pendidikan (FKIP) Universitas Halu Oleo (UHO), Prof B tidak ditahan, Selasa (23/8/2022).

https://t.co/ehqcWayuVm"
355,2022-08-23 11:29:25+00:00,detikcom,"Polisi menangguhkan penahanan Profesor B, dosen Universitas Halu Oleo (UHO) Kendari yang terlibat kasus pelecehan seksual terhadap mahasiswinya.

Via: @detik_sulsel https://t.co/veRa45lpgi"
356,2022-08-22 07:16:41+00:00,Kendarinformasi,"Sejumlah mahasiswa kembali berunjuk rasa terkait kasus dugaan pelecehan seksual yang dilakukan Prof B, oknum guru besar Fakultas Keguruan dan Ilmu Pendidikan (FKIP) Universitas Halu Oleo (UHO) Kendari, Sulawesi Tenggara (Sultra), Senin (22/8/2022).

https://t.co/x5X02HhBOo"
357,2022-08-19 09:47:02+00:00,tauberitamedia,"Oknum dosen Universitas Halu Oleo (UHO), Profesor B ditetapkan polisi sebagai tersangka kasus dugaan pelecehan seksual terhadap mahasiswi inisial R (20). https://t.co/m0lH4JgMFg"
358,2022-08-19 06:34:44+00:00,tribunnews,"Oknum dosen Universitas Halu Oleo (UHO), ditetapkan jadi tersangka pelecehan seksual terhadap mahasiswi.
#UniversitasHaluOleo #UHO https://t.co/rXAbU9CyDC"
359,2022-08-18 23:02:39+00:00,republikaonline,Seorang mahasiswi di Universitas Halu Oleo diduga korban pelecehan seksual dosen. https://t.co/gSticQvaBn
360,2022-08-15 04:38:44+00:00,tempodotco,"Pendapat Pakar Hukum Pidana dari Universitas Trisakti soal penyidikan dugaan pelecehan seksual terhadap istri Ferdy Sambo, Putri Candrawathi yang telah dihentikan oleh polisi. #TempoNasional https://t.co/0cpgUc6e0s"
361,2022-08-13 11:12:58+00:00,BEM_FHUI,"Pada hari Kamis, 11 Agustus 2022, Mahkamah Agung (MA) menyatakan eks Dekan Fakultas Ilmu Sosial dan Ilmu Politik (FISIP) Universitas Riau, Syafri Harto tidak bersalah atas tuduhan pelecehan seksual terhadap mahasiswanya. https://t.co/uEriTGrrwZ"
362,2022-08-13 01:49:04+00:00,mauveburgundy,Gini aja cepet. Yg kasus pelecehan seksual kok masih bebas2 aja tuh di Universitas Riau? 😌 https://t.co/n275R3bIVW
363,2022-08-11 12:48:32+00:00,metromadaniriau,"Mahkamah Agung (MA) menilai eks Dekan Fakultas Ilmu Sosial dan Ilmu Politik (FISIP) Universitas Riau Syafri Harto tidak bersalah atas laporan tuduhan pelecehan seksual terhadap mahasiswinya. Dengan demikian, MA menolak permohonan jaksa atas terdakwa. https://t.co/Fj0i5dr891"
364,2022-08-11 07:56:47+00:00,TirtoID,"MA memvonis bebas mantan Dekan FISIP Universitas Riau (Unri) Syafri Harto terkait kasus pelecehan seksual terhadap mahasiswinya. 

Kasasi yang diajukan jaksa dalam perkara ini dinyatakan ditolak.

https://t.co/ceXKIyFDnr"
365,2022-08-11 06:01:49+00:00,aliif_nurwakhid,"Halo!saya Alif Nur Wakhid Dari Fakultas Ilmu Keolahragaan ,Universitas Negeri Sekarang

""STOP PELECEHAN SEKSUAL❗""

#kekerasanseksual 
#mahesabergerak  
#bersamamahesabisa
#pkkmbunnes2022 
#mahasiswaunnesmuda2022 https://t.co/fK0duhGvNz"
366,2022-08-11 06:01:21+00:00,AryaPut28466078,"Halo!saya Arya Putra Nugraha dari jurusan Pendidikan Teknik Otomotif Fakultas Teknik,Universitas Negeri Semarang

""STOP PELECEHAN SEKSUAL❗""

#kekerasanseksual 
#mahesabergerak  
#bersamamahesabisa
#pkkmbunnes2022 
#mahasiswaunnesmuda2022 https://t.co/uN0Xe06SO7"
367,2022-08-11 01:34:08+00:00,NatasyaRumayauw,"Hallo Mahesa, Perkenalkan Saya (natasya ribka hernalia rumayauw) dari jurusan 
(S1 BIOLOGI), Fakultas (FMIPA) Universitas Negeri Semarang.
Ayo mari kita bersama""bersuara melawan kekerasan seksual dan pelecehan

#kekerasanseksual
#mahesabergerak 
#Bersamamahesabisa https://t.co/5Ui5nqtFat"
368,2022-08-10 15:33:57+00:00,rrqbenjol121,"Halo mahesa. Aku jayson Nicholas dari universitas negeri semarang jurusan akutansi. Tak ada toleransi ya dalam pelecehan seksual.

#kekerasanseksual 
#mahesabergerak 
#bersamamahesabisa 
#PKKMBUNNES2022 
#mahasiswaunnesmuda2022 https://t.co/8lFmBjrWmb"
369,2022-08-10 15:27:50+00:00,afiliawidya,"Halo Mahesa!
Saya Afilia Widyasuma Prodi Ilmu Sejarah Fakultas Ilmu Sosial Universitas Negeri Semarang. 

CEGAH PELECEHAN SEKSUAL DIMULAI DARI DIRI SENDIRI!!!

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/dQ2nevu1Ik"
370,2022-08-10 15:11:29+00:00,4dam_02,"Hai guys!!! aku Adam Sayyid Siddiq dari Universitas Negeri Semarang  Jurusan Teknik Elektro. Tak ada kata bercanda dalam kekerasan/pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/sxjnTYU7P4"
371,2022-08-10 14:08:31+00:00,muhrrz,"Halo semua, saya Nur Muhamad Rizal dari prodi Akuntansi, Fakultas Ekonomi, Universitas Negeri Semarang mengajak kalian semua untuk menentang keras pada pelecehan/kekerasan seksual.

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/6MaqNGa9Zm"
372,2022-08-10 14:03:36+00:00,Aaqila20,"Hai guys!!! aku Aqila dari Universitas Negeri Semarang  jurusan Administrasi Perkantoran. Tak ada kata bercanda dalam kekerasan/pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/gfjdaqp6T8"
373,2022-08-10 13:44:55+00:00,riyansuryoo_,"Halo Mahesa! Saya Mohammad Riyan Suryo Buwono Fakultas Teknik Jurusan Teknik Sipil dari Universitas Negeri Semarang, ayo stop pelecehan seksual!                     #kekerasanseksual #mahesabergerak #bersamamahesabisa #pkkmbunnes2022 #mahasiswaunnesmuda2022 https://t.co/EFjzKwwr9b"
374,2022-08-10 12:58:09+00:00,amelia_faradina,"halo mahesa!
Perkenalkan saya Amelia Faradina, prodi ilmu keolahragaan fakultas ilmu keolahragaan Universitas Negeri Semarang. 
Ayo hentikan pelecehan seksual!
#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/nomn1KWT2v"
375,2022-08-10 10:54:47+00:00,aprael_een,"Hai guys!!! aku Tara Sabrina dari Universitas Negeri Semarang  jurusan Pendidikan Matematika. ""Jangan lindungi dan menutupi pelaku kekerasan/pelecehan seksual""

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/GycOkSFxMR"
376,2022-08-10 10:35:30+00:00,sindisalsadilaf,"Hallo Mahesa, Saya Sindi Salsadila Febriyanti Jurusan Pendidikan Kepelatihan Olahraga Fakultas Ilmu Keolahragaan Universitas Negeri Semarang
""Ayo Cegah dan Lawan Pelecehan Seksual!""

#kekerasanseksual
#mahesabergerak
#bersamamahesabisa
#PKKMBUNNES2022
#mahasiswaunnesmuda2022 https://t.co/FtmfIjWVVp"
377,2022-08-10 09:54:55+00:00,OsaPradipta,"Hai Mahesa saya Osa Pradipta Arnan Saputra dari Universitas Negeri Semarang. Semoga tidak ada lagi pelecehan /kekerasan seksual.                 #kekerasanseksual #mahesabergerak #bersamamahesabisa
 #pkkmbunnes2022 #mahasiswaunnesmuda2022 https://t.co/dvUQfuJxDD"
378,2022-08-10 09:54:31+00:00,ghazydhirgham,"Hai guys!!! Saya Mochammad Ghazy dari Universitas Negeri Semarang  jurusan DKV. Tak ada kata bercanda dalam kekerasan/pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/WYbAvzEnOg"
379,2022-08-10 09:23:07+00:00,Seariusjimmy,@hceesevng Kalau Universitas negeri Semarang trending kayaknya gegara pkkmb nya disuruh bikin gambar stop pelecehan seksual
380,2022-08-10 09:15:37+00:00,midasbuy_id,"Hai guys!!! aku ardian dari Universitas Negeri Semarang  jurusan Ekonomi Pembangunan. Tak ada kata bercanda dalam kekerasan/pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/VQiz4DGwtU"
381,2022-08-10 08:39:06+00:00,marsel_inp,"[PKKMB UNNES 2022 Sosial Compaign] 
Halo Mahesa, aku Putri Marselina dari Fakultas MIPA, Universitas Negeri Semarang. 
SERUKAN AKSI !!
Penghentian pelecehan dan kekerasan seksual.

#kekerasanseksual 
#mahesabergerak 
#bersamamahesabisa
#PKKMBUNNES2022 
#mahasiswaunnesmuda2022 https://t.co/9zZKCtZBrp"
382,2022-08-10 08:01:10+00:00,dearbunnydy,"[PKKMB UNNES 2022]
Halo semua, Saya Ruth Shelomita Lumbantobing dari prodi ilmu hukum, fakultas Hukum Universitas Negri Semarang ikut bersama kami menyuarakan hak korban pelecehan seksual
#kekerasanseksual
#mahesabergerak
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/apybioupRJ"
383,2022-08-10 06:28:53+00:00,shodikkhoiruma1,"Hello Mahesa,Saya Shodik Khoiruman Azam Syaefulloh dari prodi Pendidikan Teknik Elektro Fakultas Teknik Universitas Negeri Semarang, mari bersama stop kekerasan dan pelecehan seksual

#kekerasanseksual 
#mahesabergerak
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/nuPrD8jq0q"
384,2022-08-10 06:18:26+00:00,DewantaraSmart3,"(PKKMB UNNES 2022 Social Champaign)
Hallo Mahesa perkenalkan nama saya Soni Dewantara jurusan Pendidikan Sejarah Fakultatif FIS Universitas Negeri Semarang "" Mari ikut serta mencegah pelecehan seksual 
#kekerasanseksual 
#mahesabergerak 
#PKKMBUNNES2022
#mahasiswaunnesmuda2022 https://t.co/MWeszVn5gt"
385,2022-08-10 06:00:21+00:00,midasbuy_id,"Hai guys!!! aku ardian dari Universitas Negeri Semarang  jurusan Ekonomi Pembangunan. Tak ada kata bercanda dalam kekerasan/pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/vdCAMY5xEJ"
386,2022-08-10 05:46:08+00:00,Nila_369,"Halo Mahesa perkenalkan aku Nila Pramuditya, dari jurusan Teknik Elektro Fakultas Teknik Universitas Negeri Semarang

Stop kekerasan dan pelecehan seksual dalam bentuk apapun !

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa 
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/AftbFPeqYh"
387,2022-08-10 05:33:03+00:00,alsyhhh,"Hai gais, aku ferix dari Universitas Negeri Semarang  jurusan Ekonomi Pembangunan. Tak ada kata bercanda dalam pelecehan seksual 

#kekerasanseksual
#mahesabergerak 
#bersamamahesabisa
#pkkmbunnes2022
#mahasiswaunnesmuda2022 https://t.co/cWlslPO47V"
